text,label
@user @user elrufai bai taba maganar arziki a 2020 ba irin wannan domin gaskiya ko a raba kasarnan ko a koma (parliamentary system of government) domin shikadaine tarin da zai dace da kabilun 🇳🇬,positive
@user allah ya jikan baba db da aljannatu firdausi. 😢😭,positive
@user dama suba maganar manzan allah ne a gaban suba akan mace tayi shugaban ci allah yasa sugane gaskiya ameen 🤲,positive
@user madallah 🤝 bb ganduje muna goyon bayan wannan abun daaka mana,positive
@user allah subhanahu wata'ala kawargaxa shirinsu kawulakantasu ya allah kakunyata axxalimannan kakawomana karshen wannan ta'addancin ya rabbal-alameen shikuma wannan adalin shugaba allah kabashi kariya kacigaba da riqo da hannayenshi ya hayyoo-ya qayyoom. 👌👏👏👏🙇❤,positive
@user baba buhaari dodar🎶🎵🤸🏼🤸🏼,positive
@user allah ya taimaka maka shugaba adali 🙏,positive
text,positive
wannan shine gaskiyar lamari domin siyasar nigeria sai mai hankali zai zabi atiku wllh,positive
kai kalli mutanen arewa abun farin ciki yasamu amma kalli like yayi karanci amma da abun sukan shugaban kasa daga likes dayawato allah yasaka da alheri shugaba buhari,positive
masha allah gaskiya bamabamai sundinatash mungudiwa allah amma baba kakara dubawa anachiki yanayi yunwa gaskiya,positive
baba aiki yayi kyau allah ubangiji ya saka maka da kwatankwacin abinda kayiwa yan nigeria,positive
hahaha allah yasa dai harda naka baba gandollar,positive
duk dokar daza susa susa amma talaka yana cikin wani hali har yanzu basa maganar ya talakawa suke kwana saidai ya zaa kara matse talaka wama tashauna illa an yasha allahu rabbul alamin da allah muka dogara,positive
wannan abun ya wuce siyasa innal muslimu akkul muslimumusulmi dan uwan musulmine dan allah mudinga sashi a addua allah yabaiyanashi,positive
innalillahi wainna ilaihirajiun ya ubangiji ba dan muba dan halin mu ba allah mun tuba ka kawowa kasar mu zaman lfy ya allah ana kashe mutanen da basu ji baba su gani ba allah ka sassauta manaya allah duk wanda yake da sa hannun a kisan nan allah ka wulakanta shi,positive
idan hakane kuwa allah yasawa baba da alkhairi,positive
allah kabamu shuwa gabanni masu sonmu a najeriya,positive
wannan doka tayi kyau dafatan kasata ma zatayi koyi dasu,positive
hhhh original i baya buya allah ya karawa baba lafiya da nisan kwanaya kuma kare shi daga sharri masu hassada da zubbace zubbace ameen thumma ameenmuch love mrpresident sir in u we trust again insha allah fatan alkairi,positive
allah ya taya ka riko ya shugaba,positive
masha allah jinjina zuwa ga mai girma gwamnan jihar borno farfesa babagana umar zulum allah ya taimaki mai taimako allah ya kare mana kai khadimul ummah din talakawan jahar borno fatan alkhairi babagana umar zulum khadimul ummah,positive
the most popular hausa man in the world i dey salute oga kawai ka fito takarar shugaban kasa kaga kai ke da arewa,positive
sai masu gida baba ya kapaa tarihi,positive
namu ba kalan nasu bane allah ya maka shugaban qasa ranka ya dade wishs you all the best,positive
ehh mana allah y karawa baba lpy,positive
allah ya kawomana karshen wannan masifakuma muna fatan gwamnati zatayi duk mai yuwuwa gorin kamo masu hannu awannandakuma hukuntasudomin kaucewa faruwan haka a gaba allah ya kyauta,positive
kar a manta a taho mana da tsaraba baba,positive
allah yah idda nufi baba yayi maka jagora ameen summa ameen,positive
baba ganduje mun gode baba ganduje mun gode ah mun gode baba ganduje mun gode baba gandu ina goggo agayamata mungode baba ganduje mun gode‍️‍️‍️ karota songs,positive
duk sanda naga irin wannan labari ina murna da kokarin irin wanna mutane sannan ina tausayawa shugabanninmu domin yawancin su basa tsoron haduwa da ubangijinmu allah ya isar mana,positive
muna godiya baba allah ya yaye manaa wannan annoba baki daya,positive
allah ya kara miki kaunan shi da ikon kulawa dashi har allah ya rabaku lfya mukuma allah ya jikan namu baban,positive
kai masu wanwar baba ganduje,positive
ya kyauta aie tunda su ba yan najeriya bane,positive
alhamdulillah plash back kaura ne governor a bauchi baba allah yamaka jagora,positive
nifa ina goyon baya hala alkhairi ke tafe da alama joy is coming apc +,positive
farin tsoho mai farar zuciya mai farar aniya mai farin alkhairi mu zamfarawa bamu taba mantawa dakai baba allah ya biyaka da gidan aljanna firdausi,positive
babuhari yayi alkawarin kwatosuba,positive
allah ya gafarta maka baba ladan ya sa aljannace makomar ka ameen ya hayyum ya qayyum,positive
lallai subaba ansamu kudi ️,positive
allah bani mukamin shugaban gidan jaridar rariya na sauke wanda ya kawo wannan tambayar ita nake yi,positive
aminu a gaskiya nakan jidadin wakokinka musamman aisha kamar ni kaiwa saka makon sunan mahaifiya tane aisha da kuma baba ina zakane allah ya kara basira,positive
sarkin ganduje in action,positive
wannan gwamnati ta kyauta wlh,positive
president buhari duk wanda yayyi mai kyau ya gani mai kyau yan najeriya sundauki yardarsu sunbakah allah kawomana zaman lafiya a najeriya ameen,positive
wannan yayi daidai da fatan dokar za ta tabbata yadda ya kamata ba sani ba sabo ️,positive
shugaban kasa namu gwamna namu sarki namu munci gari if you know you know,positive
hmmmmmmm hau ka tafi oga labarina yana tafiya yanda akeso wannan ka rabu dashi son a san yayi sug president neh kurum amma labarina yana yanda ake so,positive
innalillahi waina rajiu ya allah kana ganin irin halin da muke ciki ya allah kawo mana sauki da rangomi ku kuma shugaban nin mu kusani allah ne ya baku milki kuma a lokacin da yake so ya karbi milk sa babu makawa sai ya karba kuma wllh zaku hade da allah dole kuyi bayani,positive
nidaikam muna buharirokon mushine allah ya shigemasa gaba ameen thuma ameen,positive
baba manjo aikin ka na kyau my people please stay safe corona virus is realaciga ba da wanke hanu stay safe and dont forget always wear your face mask,positive
allah tabbatar wa gida najeriya alkhairi,positive
allahu akbar allah ya jikansu baba,positive
baba a gwara kasa muna goyan bayan ka allah yadaga najeria amin,positive
ya allah kayafe mana tunanin da mukeyi nace wa buhari me gaskiyane,positive
haka yayi dai dai haka nakesan kasata nigeria tadawo basani ba sabo kowa ya taka doka to a hukuntashi ba wani siyasa allah yakara shigemn gaba,positive
gabadai gabadai trump wish you won the election,positive
allah sarki allah ya taimaka babaneman nakai yafi maula,positive
yaro ya fito babansa sak allah ya musu gafara baki daya,positive
baba buhari ikon allah kana tareda nasara insha allah,positive
allah yarabamu da gwamnatin ayan wariyar launin fata,positive
hakika indian gwamnati tana baiwa jamian tsaro dama aikinsu yadda yakamata zaa samu saukin insha allah ️,positive
ai fa️ baban su️de kabada himma oga qasannan dai kamar mu fita insha allah,positive
agaskia kisan yayi yawa sannan abi haushinma shine mininster n tsaro wai daga zamfara yake yayi shiru padan gwamnati ma shiru kakeji shima dai toh shikenan allah yakawo muku dauki amiin,positive
ahar kulun soyayyar baba buharin mu karuwa takeyi azuciyar talaka,positive
allah yajikan tsohon shugaban kasa ta tandja mamadou da rahama amin somma amin,positive
shi yasa a nake yinka kasan ya kamata allah baka nasara a zabe mai zuwa allah yasa kaine zaka share mana hawayen mu allah yasa su dauki shawarar da kabasu baban mu mai goya talakawa da marayu,positive
ai kaduna garin gomna munyi dacen jajirtaccen gomna,positive
gwamnatin mai gaskiya kenan,positive
aibashine nakoraba kawai har kaema yakamata kakori kanka da sauran yan majalisar baki daya kai harma da gwamnoni baki daya sbd komi naku gudanae allah kawomuna shuwagabanni adillae,positive
kai a yan kwanakin nan fa hannun mai girma shugaban kasa muhammadu buhari a bude yake kyauta kawai yakeyi nima allah ya tsaga da rabona saura kuma wani yacemun nai bara,positive
ba komai baba allah yasa mudace,positive
allah yakarawa rayuwa albarka baba buhari,positive
ydg fatan alheri ga iyalan shugaba buhari mungode allah da ya dawo mana dashi lfy da ana cewa bazai dawo ba sai dai gawan sa,positive
ina so a tattauna dani a matsayina na future president of nigeria insha allah,positive
allah yakara lpy da nisan kwana baba zullum,positive
ehhh gaskiya dae yakamata a jinjinawa gwamnatin shugaba buhari koda kuwa ta wajan tallafawa alummar sa da yayi wajan samun sauyin kayan masarufi,positive
masha allah baban mu,positive
yana dakyau a tantance su baba,positive
allah sarki kaduna birningwari shi ba a ma maganar shi gwamnati ta sadaukar wa ɓarayi hanyar allah ya sawaƙe,positive
najeriya ce zaka lashe gasan,positive
wannan rainin hankali ne halan ba su jinkalon news ko ba su social media ne da xa su ce ba su san yanda najeriya ta ke va mu dai kawai allah kawo mana sawki da kuma xaman lafiya aameeen,positive
hausawa mukace yabon gwani yazama dole to babu shakka yazama dole mu yabawa ministan sadarwa kan irin namijin kokarin da yakeyi wajen ganin ya sauke hakkin nauyin daya rataya a wuyansa bravo sir allah yama jan gora,positive
mudae buhari baxamu daena sonsa ba yauwa duk munafurcin mutane,positive
pdp da na gaba ake gane zurfin ruwakowa yayi zaa masa up ganduje kainuwa dashen allah ️,positive
allah ya kara lafiya baba kai tatayi idan ka gaji ka bawa yusuf shima yai tatayi ‍‍️,positive
tunda buhari yake bai taba yin aikin daya burgeni kamar wannan balong life pmb,positive
allah yajikan tsohon shugaban kasa ta janhuriyar niger tandja mamadou allah yajikan musulmi,positive
buhari dan allah badan halinmu ba wadannan abu biyu suzama tarihi kafin kasauka ka kyale komai da komai ka tattara hankalinka kansu akwai kudin da zaa iya tabbatardasu bawai babu ba indai kagyara wadannan tom wlh kamana komai,positive
you see bahkingah yandah nakeh yinki har a snapchat,positive
gaba dai gaba dai gwamnatin jihar kaduna gaba dai gaba dai mal nasir elrufai,positive
muna tare dasu allah ya kara yarda da damu da imanimu baba daya,positive
buhari ya ci zabe,positive
wannan kwadaitawar bayau aka saba yintaba km alkawali yazama hira ga buhari allah yashi gemuna gaba km allah yaqara tufah muna asiri bakidayanmu,positive
muna marhabun da lale da wannan gagarumin yinƙuri da hukumar zaɓe ta inec ke ƙoƙarin ɗauka dominkuwa hakan yinƙurine mai kyau nima kuma da wannan nake miƙa ƙoƙon baran alummar najeriya ga shugaba daya dubi allah yaƙara yawan ƙananan hukumomin da muke dasu a najeriya,positive
allah ya taya maka jigo a siyasar nijeriya babu fushi gareka baka gaba,positive
allahu akbar allah ya jikanta da rahama za ki wanzu a cikin zuciyoyin mu tare da yi miki addua a ko da yaushe allah kyautata makwanci allah sa da ki da shugaban halitta annabi muhammad saw,positive
ahmed lawan shine shugaban majalisa inshaallah,positive
allah yajikan shi yagafarta masa kalubale gareka buhari ️️️️arewacin nigeria on fire,positive
buhari yai kokari ya sa santa da asuu a koma makaranta yafito yai live broadcasting ga jamaar kasa yabasu hakuri may allah bless our country,positive
tab allah yasah lafiyah saboda lamarin buhari fah sai a hankali ba a ganaii masah,positive
shugaba kenan wai ai komai ma allah ne yake yi,positive
gaskiya wannan hotan ya burgeni mai dauke da wannan labarin a najeriya an bajekolin wani aikin tagulla a cikin wani kanti a jihar benin,positive
allah kasa zuwan su shine sanadiyyar kawo karshen covid a najeriya idan ma sharri suka zo dashi yã allah ka mayar dashi alkhairi,positive
aiki ga mai kareka kanawa ganaku ganduje gandun aiki,positive
allah yakara lafia baba,positive
mijina neh ya fara zuwa zuciyana amma babana shine gwani nah inasonsu duk su biyun,positive
kaga masu gaskiya shugaban masu gaskiya adalin shugabah ba a taba kamarka bah kuma baza ayibah general,positive
inna lillahi wa inna ilaihi raajioonya allah ka bamu zaman lafiya aqasarmu najeriya da kuma duniya bakidaya,positive
masha allah allah yakaika lafiya baba,positive
a daidai wannan lokacin sai dai rokon allah saboda gwamnati bashine a gabanta baallah ya zaunadda kasanmu lafiya,positive
shugabar yan film ta nigeria love you,positive
tabbas wannan lamari zai shafi talaka sosai allah ka bamu shugabanni masu tausaya mana,positive
wllh allah hk ne kuma wllh allah yana ganin ku kuma zai tsayar da ku a gaban sa kuma wllh sai kunyi bayani dallah dallah ai ni wllh da nine shugaban kasa allah nasan yarda zanyi da asuu wllh amma kana shugaba kakasa komai ai ba hk ake shugaban ciba wllh,positive
munana tare sarkiallah y aiko d baban rabo,positive
kaiii ashe ganduje ma akwai wanka,positive
muna yimaka fatan alheri baba buhari,positive
wanna gaskiya ne baba allah ya kara mai lafiya,positive
baban ka mai albarka ne yaro allah ya gafar ta masa,positive
retweet and dan najeriya ne ya lashe gasar cin abinci mai masifar yaji a kasar china congratulations dan mayya,positive
kano kam fa sei abba minsomi ganduje doh fa,positive
wannan gaskia ne baba bamu gani ba koma koda wasa bamuji labari ba jamu muje jagoran talakawa next level muna ciki warhaka,positive
alhamdulillah da samun baba buhari mandatory shugaban kasar mu nigeria,positive
